1020425|LITMAN GREGORY FUNDS TRUST|497|2021-10-01|edgar/data/1020425/0001193125-21-289846.txt|edgar/data/1020425/0001193125-21-289846-index.html
1021199|BROUGHTON GEORGE W|4|2021-10-01|edgar/data/1021199/0000318300-21-000301.txt|edgar/data/1021199/0000318300-21-000301-index.html
1021917|JV GROUP, INC.|10-12G/A|2021-10-01|edgar/data/1021917/0001065949-21-000174.txt|edgar/data/1021917/0001065949-21-000174-index.html
1022899|Protagenic Therapeutics, Inc.\new|8-K|2021-10-01|edgar/data/1022899/0001493152-21-024376.txt|edgar/data/1022899/0001493152-21-024376-index.html
1023391|FMI FUNDS INC|485BXT|2021-10-01|edgar/data/1023391/0000897069-21-000517.txt|edgar/data/1023391/0000897069-21-000517-index.html
1023674|RASMUSSEN STEPHEN S|4|2021-10-01|edgar/data/1023674/0001398889-21-000170.txt|edgar/data/1023674/0001398889-21-000170-index.html
1023994|SG BLOCKS, INC.|8-K|2021-10-01|edgar/data/1023994/0001213900-21-050958.txt|edgar/data/1023994/0001213900-21-050958-index.html
1024305|COTY INC.|4|2021-10-01|edgar/data/1024305/0001140361-21-033277.txt|edgar/data/1024305/0001140361-21-033277-index.html
1024305|COTY INC.|4|2021-10-01|edgar/data/1024305/0001140361-21-033278.txt|edgar/data/1024305/0001140361-21-033278-index.html
1024305|COTY INC.|8-K|2021-10-01|edgar/data/1024305/0001104659-21-121553.txt|edgar/data/1024305/0001104659-21-121553-index.html
1024305|COTY INC.|SC 13D/A|2021-10-01|edgar/data/1024305/0001140361-21-033276.txt|edgar/data/1024305/0001140361-21-033276-index.html
1024388|OSBORNE RICHARD DE J|4|2021-10-01|edgar/data/1024388/0001127602-21-026209.txt|edgar/data/1024388/0001127602-21-026209-index.html
1026662|EURO TECH HOLDINGS CO LTD|6-K|2021-10-01|edgar/data/1026662/0001654954-21-010705.txt|edgar/data/1026662/0001654954-21-010705-index.html
1026977|CITY NATIONAL ROCHDALE FUNDS|497K|2021-10-01|edgar/data/1026977/0001398344-21-019576.txt|edgar/data/1026977/0001398344-21-019576-index.html
1026977|CITY NATIONAL ROCHDALE FUNDS|497K|2021-10-01|edgar/data/1026977/0001398344-21-019578.txt|edgar/data/1026977/0001398344-21-019578-index.html
1026977|CITY NATIONAL ROCHDALE FUNDS|497K|2021-10-01|edgar/data/1026977/0001398344-21-019581.txt|edgar/data/1026977/0001398344-21-019581-index.html
1026977|CITY NATIONAL ROCHDALE FUNDS|497|2021-10-01|edgar/data/1026977/0001398344-21-019513.txt|edgar/data/1026977/0001398344-21-019513-index.html
1027263|EQ ADVISORS TRUST|497K|2021-10-01|edgar/data/1027263/0001193125-21-289256.txt|edgar/data/1027263/0001193125-21-289256-index.html
1027263|EQ ADVISORS TRUST|497K|2021-10-01|edgar/data/1027263/0001193125-21-289257.txt|edgar/data/1027263/0001193125-21-289257-index.html
1027263|EQ ADVISORS TRUST|497K|2021-10-01|edgar/data/1027263/0001193125-21-289259.txt|edgar/data/1027263/0001193125-21-289259-index.html
1027263|EQ ADVISORS TRUST|497K|2021-10-01|edgar/data/1027263/0001193125-21-289260.txt|edgar/data/1027263/0001193125-21-289260-index.html
1027263|EQ ADVISORS TRUST|497K|2021-10-01|edgar/data/1027263/0001193125-21-289261.txt|edgar/data/1027263/0001193125-21-289261-index.html
1027263|EQ ADVISORS TRUST|497K|2021-10-01|edgar/data/1027263/0001193125-21-289262.txt|edgar/data/1027263/0001193125-21-289262-index.html
1027263|EQ ADVISORS TRUST|497K|2021-10-01|edgar/data/1027263/0001193125-21-289263.txt|edgar/data/1027263/0001193125-21-289263-index.html
1027263|EQ ADVISORS TRUST|497|2021-10-01|edgar/data/1027263/0001193125-21-289246.txt|edgar/data/1027263/0001193125-21-289246-index.html
1027263|EQ ADVISORS TRUST|497|2021-10-01|edgar/data/1027263/0001193125-21-289247.txt|edgar/data/1027263/0001193125-21-289247-index.html
1027263|EQ ADVISORS TRUST|497|2021-10-01|edgar/data/1027263/0001193125-21-289248.txt|edgar/data/1027263/0001193125-21-289248-index.html
1027263|EQ ADVISORS TRUST|497|2021-10-01|edgar/data/1027263/0001193125-21-289249.txt|edgar/data/1027263/0001193125-21-289249-index.html
1027596|ADVISORS SERIES TRUST|485BXT|2021-10-01|edgar/data/1027596/0000894189-21-007113.txt|edgar/data/1027596/0000894189-21-007113-index.html
1027596|ADVISORS SERIES TRUST|485BXT|2021-10-01|edgar/data/1027596/0000894189-21-007114.txt|edgar/data/1027596/0000894189-21-007114-index.html
1027596|ADVISORS SERIES TRUST|485BXT|2021-10-01|edgar/data/1027596/0000894189-21-007115.txt|edgar/data/1027596/0000894189-21-007115-index.html
1027958|POST WILLIAM J|4|2021-10-01|edgar/data/1027958/0001127602-21-026264.txt|edgar/data/1027958/0001127602-21-026264-index.html
102816|EATON VANCE GROWTH TRUST|497K|2021-10-01|edgar/data/102816/0000940394-21-001345.txt|edgar/data/102816/0000940394-21-001345-index.html
102909|VANGUARD GROUP INC|40-17F2|2021-10-01|edgar/data/102909/0001104659-21-121880.txt|edgar/data/102909/0001104659-21-121880-index.html
102909|VANGUARD GROUP INC|40-17F2|2021-10-01|edgar/data/102909/0001104659-21-121882.txt|edgar/data/102909/0001104659-21-121882-index.html
102909|VANGUARD GROUP INC|40-17F2|2021-10-01|edgar/data/102909/0001104659-21-121884.txt|edgar/data/102909/0001104659-21-121884-index.html
102909|VANGUARD GROUP INC|40-17F2|2021-10-01|edgar/data/102909/0001104659-21-121891.txt|edgar/data/102909/0001104659-21-121891-index.html
102909|VANGUARD GROUP INC|40-17F2|2021-10-01|edgar/data/102909/0001104659-21-121910.txt|edgar/data/102909/0001104659-21-121910-index.html
103007|VARIABLE ANNUITY ACCT C OF VOYA RETIREMENT INSURANCE & ANNUITY Co|485BPOS|2021-10-01|edgar/data/103007/0000103007-21-000079.txt|edgar/data/103007/0000103007-21-000079-index.html
1031000|SCHOTTENSTEIN JAY L|SC 13D/A|2021-10-01|edgar/data/1031000/0001193125-21-289830.txt|edgar/data/1031000/0001193125-21-289830-index.html
1031308|BENTLEY SYSTEMS INC|S-3ASR|2021-10-01|edgar/data/1031308/0001104659-21-122064.txt|edgar/data/1031308/0001104659-21-122064-index.html
1032208|SEMPRA ENERGY|8-K|2021-10-01|edgar/data/1032208/0001032208-21-000039.txt|edgar/data/1032208/0001032208-21-000039-index.html
1032635|WENDELL PETER C|4|2021-10-01|edgar/data/1032635/0001127602-21-026168.txt|edgar/data/1032635/0001127602-21-026168-index.html
1034196|ADVENT INTERNATIONAL CORP/MA|3|2021-10-01|edgar/data/1034196/0001140361-21-033339.txt|edgar/data/1034196/0001140361-21-033339-index.html
1034196|ADVENT INTERNATIONAL CORP/MA|3|2021-10-01|edgar/data/1034196/0001140361-21-033340.txt|edgar/data/1034196/0001140361-21-033340-index.html
1034196|ADVENT INTERNATIONAL CORP/MA|3|2021-10-01|edgar/data/1034196/0001140361-21-033341.txt|edgar/data/1034196/0001140361-21-033341-index.html
1034465|LAVIZZO-MOUREY RISA J|4|2021-10-01|edgar/data/1034465/0001062993-21-009080.txt|edgar/data/1034465/0001062993-21-009080-index.html
1034657|STERNLICHT BARRY S|4|2021-10-01|edgar/data/1034657/0001104659-21-122120.txt|edgar/data/1034657/0001104659-21-122120-index.html
1035909|Brown Michael J|4|2021-10-01|edgar/data/1035909/0001654954-21-010714.txt|edgar/data/1035909/0001654954-21-010714-index.html
1035976|FNCB Bancorp, Inc.|4|2021-10-01|edgar/data/1035976/0001437749-21-023066.txt|edgar/data/1035976/0001437749-21-023066-index.html
1036848|AEROCENTURY CORP|8-K|2021-10-01|edgar/data/1036848/0001213900-21-051095.txt|edgar/data/1036848/0001213900-21-051095-index.html
1038133|HESKA CORP|PRE 14A|2021-10-01|edgar/data/1038133/0001038133-21-000044.txt|edgar/data/1038133/0001038133-21-000044-index.html
1038469|T. Rowe Price Quantitative Management Funds, Inc.|497|2021-10-01|edgar/data/1038469/0001741773-21-003045.txt|edgar/data/1038469/0001741773-21-003045-index.html
1038490|T. Rowe Price Tax-Efficient Funds, Inc.|497|2021-10-01|edgar/data/1038490/0001741773-21-003045.txt|edgar/data/1038490/0001741773-21-003045-index.html
1038683|RYANAIR HOLDINGS PLC|6-K|2021-10-01|edgar/data/1038683/0001654954-21-010639.txt|edgar/data/1038683/0001654954-21-010639-index.html
1038683|RYANAIR HOLDINGS PLC|6-K|2021-10-01|edgar/data/1038683/0001654954-21-010643.txt|edgar/data/1038683/0001654954-21-010643-index.html
1038683|RYANAIR HOLDINGS PLC|6-K|2021-10-01|edgar/data/1038683/0001654954-21-010648.txt|edgar/data/1038683/0001654954-21-010648-index.html
1038683|RYANAIR HOLDINGS PLC|6-K|2021-10-01|edgar/data/1038683/0001654954-21-010694.txt|edgar/data/1038683/0001654954-21-010694-index.html
1039765|ING GROEP NV|6-K|2021-10-01|edgar/data/1039765/0001171843-21-006739.txt|edgar/data/1039765/0001171843-21-006739-index.html
1040061|STATE STREET INSTITUTIONAL FUNDS|497K|2021-10-01|edgar/data/1040061/0001193125-21-289780.txt|edgar/data/1040061/0001193125-21-289780-index.html
1040061|STATE STREET INSTITUTIONAL FUNDS|497|2021-10-01|edgar/data/1040061/0001193125-21-289763.txt|edgar/data/1040061/0001193125-21-289763-index.html
1040612|MADISON FUNDS|485APOS|2021-10-01|edgar/data/1040612/0001040612-21-000060.txt|edgar/data/1040612/0001040612-21-000060-index.html
1041514|NET 1 UEPS TECHNOLOGIES INC|DEF 14A|2021-10-01|edgar/data/1041514/0001062993-21-009071.txt|edgar/data/1041514/0001062993-21-009071-index.html
104169|Walmart Inc.|4|2021-10-01|edgar/data/104169/0001127602-21-026343.txt|edgar/data/104169/0001127602-21-026343-index.html
104169|Walmart Inc.|4|2021-10-01|edgar/data/104169/0001127602-21-026344.txt|edgar/data/104169/0001127602-21-026344-index.html
104169|Walmart Inc.|4|2021-10-01|edgar/data/104169/0001127602-21-026345.txt|edgar/data/104169/0001127602-21-026345-index.html
104169|Walmart Inc.|4|2021-10-01|edgar/data/104169/0001127602-21-026346.txt|edgar/data/104169/0001127602-21-026346-index.html
104169|Walmart Inc.|4|2021-10-01|edgar/data/104169/0001127602-21-026347.txt|edgar/data/104169/0001127602-21-026347-index.html
104169|Walmart Inc.|4|2021-10-01|edgar/data/104169/0001127602-21-026348.txt|edgar/data/104169/0001127602-21-026348-index.html
104169|Walmart Inc.|4|2021-10-01|edgar/data/104169/0001127602-21-026349.txt|edgar/data/104169/0001127602-21-026349-index.html
1041792|ENERGY CO OF PARANA|6-K|2021-10-01|edgar/data/1041792/0001292814-21-003837.txt|edgar/data/1041792/0001292814-21-003837-index.html
1041792|ENERGY CO OF PARANA|6-K|2021-10-01|edgar/data/1041792/0001292814-21-003839.txt|edgar/data/1041792/0001292814-21-003839-index.html
1041792|ENERGY CO OF PARANA|6-K|2021-10-01|edgar/data/1041792/0001292814-21-003847.txt|edgar/data/1041792/0001292814-21-003847-index.html
1041956|BUSH MARY K|4|2021-10-01|edgar/data/1041956/0001562180-21-006169.txt|edgar/data/1041956/0001562180-21-006169-index.html
1042893|DRIL-QUIP INC|8-K|2021-10-01|edgar/data/1042893/0001193125-21-289908.txt|edgar/data/1042893/0001193125-21-289908-index.html
1043000|CAPITAL SENIOR LIVING CORP|8-K|2021-10-01|edgar/data/1043000/0001193125-21-289909.txt|edgar/data/1043000/0001193125-21-289909-index.html
1045520|CANADIAN IMPERIAL BANK OF COMMERCE /CAN/|424B2|2021-10-01|edgar/data/1045520/0001104659-21-121814.txt|edgar/data/1045520/0001104659-21-121814-index.html
1045520|CANADIAN IMPERIAL BANK OF COMMERCE /CAN/|424B2|2021-10-01|edgar/data/1045520/0001104659-21-121899.txt|edgar/data/1045520/0001104659-21-121899-index.html
1045520|CANADIAN IMPERIAL BANK OF COMMERCE /CAN/|FWP|2021-10-01|edgar/data/1045520/0001104659-21-121819.txt|edgar/data/1045520/0001104659-21-121819-index.html
1045520|CANADIAN IMPERIAL BANK OF COMMERCE /CAN/|FWP|2021-10-01|edgar/data/1045520/0001104659-21-121908.txt|edgar/data/1045520/0001104659-21-121908-index.html
1045520|CANADIAN IMPERIAL BANK OF COMMERCE /CAN/|FWP|2021-10-01|edgar/data/1045520/0001104659-21-122056.txt|edgar/data/1045520/0001104659-21-122056-index.html
1045520|CANADIAN IMPERIAL BANK OF COMMERCE /CAN/|FWP|2021-10-01|edgar/data/1045520/0001104659-21-122106.txt|edgar/data/1045520/0001104659-21-122106-index.html
1045742|LIVE VENTURES Inc|8-K|2021-10-01|edgar/data/1045742/0000950170-21-001976.txt|edgar/data/1045742/0000950170-21-001976-index.html
1046203|GUARANTY FEDERAL BANCSHARES INC|8-K|2021-10-01|edgar/data/1046203/0001437749-21-023059.txt|edgar/data/1046203/0001437749-21-023059-index.html
1046404|T. Rowe Price Real Estate Fund, Inc.|497|2021-10-01|edgar/data/1046404/0001741773-21-003045.txt|edgar/data/1046404/0001741773-21-003045-index.html
1046641|EAST CAMPUS SURGERY CENTER LLC|D|2021-10-01|edgar/data/1046641/0001046641-21-000001.txt|edgar/data/1046641/0001046641-21-000001-index.html
1047582|SHEEHAN KEVIN M|4|2021-10-01|edgar/data/1047582/0001209191-21-058592.txt|edgar/data/1047582/0001209191-21-058592-index.html
1047744|FINGERHUT BARRY K|4|2021-10-01|edgar/data/1047744/0001016281-21-000189.txt|edgar/data/1047744/0001016281-21-000189-index.html
1047862|CONSOLIDATED EDISON INC|4/A|2021-10-01|edgar/data/1047862/0001047862-21-000230.txt|edgar/data/1047862/0001047862-21-000230-index.html
1047862|CONSOLIDATED EDISON INC|4|2021-10-01|edgar/data/1047862/0001047862-21-000231.txt|edgar/data/1047862/0001047862-21-000231-index.html
1047862|CONSOLIDATED EDISON INC|4|2021-10-01|edgar/data/1047862/0001047862-21-000232.txt|edgar/data/1047862/0001047862-21-000232-index.html
1047862|CONSOLIDATED EDISON INC|4|2021-10-01|edgar/data/1047862/0001047862-21-000233.txt|edgar/data/1047862/0001047862-21-000233-index.html
1047862|CONSOLIDATED EDISON INC|4|2021-10-01|edgar/data/1047862/0001047862-21-000234.txt|edgar/data/1047862/0001047862-21-000234-index.html
1048286|MARRIOTT INTERNATIONAL INC /MD/|4|2021-10-01|edgar/data/1048286/0001225208-21-012629.txt|edgar/data/1048286/0001225208-21-012629-index.html
1048286|MARRIOTT INTERNATIONAL INC /MD/|4|2021-10-01|edgar/data/1048286/0001225208-21-012630.txt|edgar/data/1048286/0001225208-21-012630-index.html
1048286|MARRIOTT INTERNATIONAL INC /MD/|4|2021-10-01|edgar/data/1048286/0001225208-21-012635.txt|edgar/data/1048286/0001225208-21-012635-index.html
1048286|MARRIOTT INTERNATIONAL INC /MD/|4|2021-10-01|edgar/data/1048286/0001225208-21-012636.txt|edgar/data/1048286/0001225208-21-012636-index.html
1048286|MARRIOTT INTERNATIONAL INC /MD/|4|2021-10-01|edgar/data/1048286/0001225208-21-012637.txt|edgar/data/1048286/0001225208-21-012637-index.html
1048286|MARRIOTT INTERNATIONAL INC /MD/|4|2021-10-01|edgar/data/1048286/0001225208-21-012638.txt|edgar/data/1048286/0001225208-21-012638-index.html
1048911|FEDEX CORP|3|2021-10-01|edgar/data/1048911/0001127602-21-026317.txt|edgar/data/1048911/0001127602-21-026317-index.html
1050572|GILLIGAN J KEVIN|4|2021-10-01|edgar/data/1050572/0001127602-21-026189.txt|edgar/data/1050572/0001127602-21-026189-index.html
1050738|HRABOWSKI FREEMAN A III|4|2021-10-01|edgar/data/1050738/0001562180-21-006171.txt|edgar/data/1050738/0001562180-21-006171-index.html
1050743|PEAPACK GLADSTONE FINANCIAL CORP|4|2021-10-01|edgar/data/1050743/0001209191-21-058374.txt|edgar/data/1050743/0001209191-21-058374-index.html
1051010|PIONEER SERIES TRUST XII|497|2021-10-01|edgar/data/1051010/0001193125-21-289671.txt|edgar/data/1051010/0001193125-21-289671-index.html
1051400|Gold Christina A|4|2021-10-01|edgar/data/1051400/0000899243-21-038710.txt|edgar/data/1051400/0000899243-21-038710-index.html
1052192|CASCADE INVESTMENT, L.L.C.|4|2021-10-01|edgar/data/1052192/0001104659-21-121975.txt|edgar/data/1052192/0001104659-21-121975-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015146.txt|edgar/data/1053092/0000950103-21-015146-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015169.txt|edgar/data/1053092/0000950103-21-015169-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015170.txt|edgar/data/1053092/0000950103-21-015170-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015175.txt|edgar/data/1053092/0000950103-21-015175-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015176.txt|edgar/data/1053092/0000950103-21-015176-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015179.txt|edgar/data/1053092/0000950103-21-015179-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015181.txt|edgar/data/1053092/0000950103-21-015181-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015188.txt|edgar/data/1053092/0000950103-21-015188-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015193.txt|edgar/data/1053092/0000950103-21-015193-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015197.txt|edgar/data/1053092/0000950103-21-015197-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015198.txt|edgar/data/1053092/0000950103-21-015198-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015235.txt|edgar/data/1053092/0000950103-21-015235-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015236.txt|edgar/data/1053092/0000950103-21-015236-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015241.txt|edgar/data/1053092/0000950103-21-015241-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015242.txt|edgar/data/1053092/0000950103-21-015242-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015244.txt|edgar/data/1053092/0000950103-21-015244-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015245.txt|edgar/data/1053092/0000950103-21-015245-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015246.txt|edgar/data/1053092/0000950103-21-015246-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015247.txt|edgar/data/1053092/0000950103-21-015247-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015248.txt|edgar/data/1053092/0000950103-21-015248-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015250.txt|edgar/data/1053092/0000950103-21-015250-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015251.txt|edgar/data/1053092/0000950103-21-015251-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015252.txt|edgar/data/1053092/0000950103-21-015252-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015254.txt|edgar/data/1053092/0000950103-21-015254-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015255.txt|edgar/data/1053092/0000950103-21-015255-index.html
1053092|CREDIT SUISSE AG|424B2|2021-10-01|edgar/data/1053092/0000950103-21-015256.txt|edgar/data/1053092/0000950103-21-015256-index.html
